,metro,city,stnPlace,stnAddr,rapidCnt,slowCnt,carType
0,서울특별시,강남구,LH강남힐스테이트,서울특별시 강남구 자곡동 자곡로3길 21,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
1,서울특별시,강남구,LH서울지사,서울특별시 강남구 선릉로 121길 12,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
2,서울특별시,강남구,가람아파트,서울특별시 강남구 일원동 일원로 127,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
3,서울특별시,강남구,강남구청 공영주차장,서울특별시 강남구 삼성동 16-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
4,서울특별시,강남구,강남데시앙파크,서울특별시 강남구 세곡동 헌릉로590길 63,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
5,서울특별시,강남구,강남데시앙포레,서울특별시 강남구 수서동 광평로34길55,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
6,서울특별시,강남구,강남세브란스 병원,서울특별시 강남구 언주로 211,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
7,서울특별시,강남구,강남아이파크,서울특별시 강남구 자곡동 자곡로 175,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
8,서울특별시,강남구,강남한신휴 플러스8단지,서울특별시 강남구 율현동 밤고개로27길 20,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
9,서울특별시,강남구,강남한신휴플러스6단지 아파트,서울특별시 강남구 율현동 밤고개로26길 50,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
10,서울특별시,강남구,강남한양수자인,서울특별시 강남구 자곡동 자곡로 260,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
11,서울특별시,강남구,개나리래미안 아파트,서울특별시 강남구 역삼동 역삼로 306,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
12,서울특별시,강남구,개나리푸르지오,서울특별시 강남구 역삼동 755-1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
13,서울특별시,강남구,개포7차 우성 아파트,서울특별시 강남구 일원동 개포로110길 15,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
14,서울특별시,강남구,공무원연금공단 서울지부(상록회관),서울특별시 강남구 역삼동 701,1,0,"SM3 Z.E,테슬라"
15,서울특별시,강남구,금호어울림 아파트(삼성동),서울특별시 강남구 삼성동 봉은사로111길 25,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
16,서울특별시,강남구,대치2문화센터 공영주차장,서울특별시 강남구 대치동 980-9,1,0,"SM3 Z.E,테슬라"
17,서울특별시,강남구,대치현대 아파트,서울특별시 강남구 대치동 삼성로64길 5,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
18,서울특별시,강남구,도곡대림아크로빌,서울특별시 강남구 도곡동 언주로30길 13,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
19,서울특별시,강남구,도곡렉슬 아파트,서울특별시 강남구 도곡동 선릉로 221,2,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
20,서울특별시,강남구,도성 아파트,서울특별시 강남구 삼성로67길 14,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
21,서울특별시,강남구,라테라스삼성,서울특별시 강남구 삼성동 봉은사로 645,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
22,서울특별시,강남구,래미안강남힐즈,서울특별시 강남구 자곡동 자곡로 101,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
23,서울특별시,강남구,래미안그레이튼,서울특별시 강남구 역삼동 도곡로43길 20,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
24,서울특별시,강남구,래미안대치팰리스,서울특별시 강남구 대치동 삼성로51길 37,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
25,서울특별시,강남구,래미안대치하이스턴 아파트,서울특별시 강남구 대치동 도곡로93길 12,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
26,서울특별시,강남구,래미안삼성1차,서울특별시 강남구 삼성동 103-22,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
27,서울특별시,강남구,삼성동 에스케이뷰 아파트,서울특별시 강남구 삼성동 봉은사로109길 14-8,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
28,서울특별시,강남구,삼성동한일아파트,서울특별시 강남구 삼성동 48,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
29,서울특별시,강남구,삼성동현대아파트,서울특별시 강남구 삼성동 학동로64길 14,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
30,서울특별시,강남구,삼성동힐스테이트2단지,서울특별시 강남구 삼성로 111길 8,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
31,서울특별시,강남구,삼성우정에쉐르아파트,서울특별시 강남구 삼성동 3-8,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
32,서울특별시,강남구,삼성중앙하이츠빌리지,서울특별시 강남구 삼성동 학동로68길 30,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
33,서울특별시,강남구,삼성파크 아파트,서울특별시 강남구 삼성동 삼성로99길 14,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
34,서울특별시,강남구,샘터마을 아파트,서울특별시 강남구 일원동 일원로 120,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
35,서울특별시,강남구,세곡리엔파크1단지,서울특별시 강남구 세곡동 508,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
36,서울특별시,강남구,세곡리엔파크2단지 아파트,서울특별시 강남구 세곡동 헌릉로 590길10,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
37,서울특별시,강남구,세곡리엔파크3단지,서울특별시 강남구 세곡동 헌릉로590길 11,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
38,서울특별시,강남구,세곡푸르지오아파트,서울특별시 강남구 세곡동 533,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
39,서울특별시,강남구,아이파크삼성동,서울특별시 강남구 삼성동 영동대로 640,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
40,서울특별시,강남구,아크로힐스논현,서울특별시 강남구 논현동 276-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
41,서울특별시,강남구,역삼2차아이파크아파트,서울특별시 강남구 역삼동 도곡로57길 12,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
42,서울특별시,강남구,역삼e-편한세상,서울특별시 강남구 역삼동 755-4,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
43,서울특별시,강남구,역삼래미안,서울특별시 강남구 역삼동 757,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
44,서울특별시,강남구,우정에쉐르 3차,서울특별시 강남구 대치동 950,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
45,서울특별시,강남구,청담래미안로이뷰,서울특별시 강남구 청담동 영동대로142길 16,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
46,서울특별시,강남구,청담자이 아파트,서울특별시 강남구 청담동 영동대로138길 12,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
47,서울특별시,강남구,청담파크파라곤,서울특별시 강남구 청담동 학동로97길 31,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
48,서울특별시,강남구,타워팰리스 2차,서울특별시 강남구 도곡동 언주로30길 57,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
49,서울특별시,강남구,타워팰리스1차,서울특별시 강남구 도곡동 언주로30길 56,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
50,서울특별시,강남구,타워팰리스G동,서울특별시 강남구 도곡동 언주로30길 26,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
51,서울특별시,강남구,헌릉로745길 노상주차장,서울특별시 강남구 율현동 101-13,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
52,서울특별시,강남구,현대까르띠에710아파트,서울특별시 강남구 역삼동 710,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
53,서울특별시,강동구,GS강동자이 아파트,서울특별시 강동구 천호대로 1239(길동),1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
54,서울특별시,강동구,강동보건소,서울특별시 강동구 성내동 541-2,1,0,"SM3 Z.E,테슬라"
55,서울특별시,강동구,강동송파지사,서울특별시 강동구 둔촌동 522-9,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
56,서울특별시,강동구,강동아트센터(강동문화재단),서울특별시 강동구 상일동 477,2,0,"SM3 Z.E,테슬라"
57,서울특별시,강동구,강동역 신동아 파밀리에,서울특별시 강동구 천호동 천호대로 1089,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
58,서울특별시,강동구,강일리버파크 6단지,서울특별시 강동구 강일동 아리수로94길 19,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
59,서울특별시,강동구,강일리버파크10단지,서울특별시 강동구 강일동 고덕로97길 20,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
60,서울특별시,강동구,강일리버파크11단지,서울특별시 강동구 강일동 고덕로97길 100,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
61,서울특별시,강동구,강일리버파크3단지,서울특별시 강동구 강일동 아리수로93길 40,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
62,서울특별시,강동구,강일리버파크7단지 아파트,서울특별시 강동구 아리수로98길 25,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
63,서울특별시,강동구,경보그레이스 힐,서울특별시 강동구 성내동 풍성로53길 40,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
64,서울특별시,강동구,고덕리엔파크1단지,서울특별시 강동구 상일로 152,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
65,서울특별시,강동구,고덕리엔파크3단지 아파트,서울특별시 강동구 상일로 74,2,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
66,서울특별시,강동구,고덕아이파크,서울특별시 강동구 고덕동 동남로79길 26,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
67,서울특별시,강동구,길동삼익파크,서울특별시 강동구 길동 명일로 293,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
68,서울특별시,강동구,대우한강베네시티 아파트,서울특별시 강동구 올림픽로 664,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
69,서울특별시,강동구,둔촌푸르지오아파트,서울특별시 강동구 둔촌동 명일로 172,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
70,서울특별시,강동구,명일동 공영주차장,서울특별시 강동구 구천면로 395(명일동),2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
71,서울특별시,강동구,명일한양아파트,서울특별시 강동구 명일동 동남로71길 19,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
72,서울특별시,강동구,삼익가든아파트,서울특별시 강동구 명일동 260-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
73,서울특별시,강동구,성내1차이편한세상,서울특별시 강동구 성내동 598,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
74,서울특별시,강동구,성내동중앙하이츠,서울특별시 강동구 성내동 410-2,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
75,서울특별시,강동구,성내삼성 아파트,서울특별시 강동구 성내동 풍성로 128,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
76,서울특별시,강동구,신성둔촌미소지움아파트 입주자대표회의,서울특별시 강동구 둔촌동 명일로 102,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
77,서울특별시,강동구,암사라인 아파트,서울특별시 강동구 암사동 고덕로 53,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
78,서울특별시,강동구,암펠로스타워,서울특별시 강동구 둔촌동 명일로 110,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
79,서울특별시,강동구,천호1동 공영주차장,서울특별시 강동구 구천면로 42길 60(천호동),2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
80,서울특별시,강동구,천호유수지,서울특별시 강동구 천호동 329,2,0,"SM3 Z.E,테슬라"
81,서울특별시,강동구,한강포스파크아파트,서울특별시 강동구 암사동 고덕로19길 30,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
82,서울특별시,강동구,한강현대 아파트,서울특별시 강동구 암사동 올림픽로104길 41,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
83,서울특별시,강동구,현대백화점 천호점,서울특별시 강동구 천호대로 1005,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
84,서울특별시,강동구,힐스테이트 강동리버뷰,서울특별시 강동구 암사동 675,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
85,서울특별시,강북구,강북문화예술회관,서울특별시 강북구 수유동 360-10,1,0,"SM3 Z.E,테슬라"
86,서울특별시,강북구,강북성북지사,서울특별시 강북구 미아동 190-1,0,7,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
87,서울특별시,강북구,래미안미아1차 아파트,서울특별시 강북구 미아동 797,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
88,서울특별시,강북구,미아동부센트레빌,서울특별시 강북구 미아동 474,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
89,서울특별시,강북구,미아한일유앤아이APT,서울특별시 강북구 미아동 1355,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
90,서울특별시,강북구,북서울꿈의숲,서울특별시 강북구 번동 90,2,0,"SM3 Z.E,테슬라"
91,서울특별시,강북구,해모로아파트,서울특별시 강북구 번동 139,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
92,서울특별시,강서구,e편한세상염창,서울특별시 강서구 염창동 309,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
93,서울특별시,강서구,강서경찰서 민원인주차장,서울특별시 강서구 화곡동 980-27,1,0,"SM3 Z.E,테슬라"
94,서울특별시,강서구,강서한강자이아파트,서울특별시 강서구 가양동 양천로55길 55,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
95,서울특별시,강서구,마곡 이웰메디파크,서울특별시 강서구 마곡동 801-7,1,0,"SM3 Z.E,테슬라"
96,서울특별시,강서구,마곡13단지 힐스테이트마스터,서울특별시 강서구 마곡동 748,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
97,서울특별시,강서구,마곡수명산파크1단지,서울특별시 강서구 내발산동 742,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
98,서울특별시,강서구,마곡수명산파크3단지,서울특별시 강서구 내발산동 751,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
99,서울특별시,강서구,마곡수명산파크5단지,서울특별시 강서구 내발산동 749,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
100,서울특별시,강서구,마곡수명산파크6단지,서울특별시 강서구 내발산동 수명로2길 63,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
101,서울특별시,강서구,마곡수명산파크7단지,서울특별시 강서구 내발산동 수명로2가길 22,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
102,서울특별시,강서구,마곡수명산파크8단지,서울특별시 강서구 내발산동 745,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
103,서울특별시,강서구,마곡엠밸리11단지아파트,서울특별시 강서구 마곡동 공항대로 124,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
104,서울특별시,강서구,마곡엠밸리2단지,서울특별시 강서구 마곡동 마곡서1로 146,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
105,서울특별시,강서구,마곡엠밸리3단지,서울특별시 강서구 마곡동 736,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
106,서울특별시,강서구,마곡엠밸리6단지,서울특별시 강서구 마곡동 743,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
107,서울특별시,강서구,마곡엠밸리8단지,서울특별시 강서구 마곡동 마곡서1로 81,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
108,서울특별시,강서구,마곡힐스테이트,서울특별시 강서구 마곡동 725-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
109,서울특별시,강서구,미주진로아파트,서울특별시 강서구 등촌동 701,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
110,서울특별시,강서구,방화5단지 아파트,서울특별시 강서구 방화동 금낭화로 287-19,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
111,서울특별시,강서구,방화동부센트레빌,서울특별시 강서구 방화동 875,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
112,서울특별시,강서구,서울남부출입국 외국인사무소,서울특별시 강서구 마곡동 745,1,0,"SM3 Z.E,테슬라"
113,서울특별시,강서구,염창힐스테이트 아파트,서울특별시 강서구 염창동 306,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
114,서울특별시,강서구,한국공항공사 고객전용주차장,서울특별시 강서구 과해동 676,1,0,"SM3 Z.E,테슬라"
